last4ccnum,timestamp_purchase,name_location,car_id,start_time_visit,end_time_visit,geometry
7117,2014-01-16 20:08:00,Albert's Fine Clothing,13,2014-01-16 18:45:26,2014-01-16 20:26:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
7819,2014-01-16 20:25:00,Albert's Fine Clothing,13,2014-01-16 18:45:26,2014-01-16 20:26:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
9551,2014-01-06 20:26:00,Albert's Fine Clothing,2,2014-01-06 19:00:01,2014-01-06 20:49:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
6895,2014-01-07 20:04:00,Albert's Fine Clothing,2,2014-01-07 18:49:13,2014-01-07 20:10:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
7117,2014-01-07 20:10:00,Albert's Fine Clothing,2,2014-01-07 18:49:13,2014-01-07 20:10:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
8156,2014-01-11 19:27:00,Albert's Fine Clothing,2,2014-01-11 18:14:13,2014-01-11 20:29:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
7688,2014-01-13 20:35:00,Albert's Fine Clothing,2,2014-01-13 18:41:13,2014-01-13 20:48:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
1321,2014-01-13 20:42:00,Albert's Fine Clothing,2,2014-01-13 18:41:13,2014-01-13 20:48:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
8156,2014-01-18 18:59:00,Albert's Fine Clothing,2,2014-01-18 18:25:13,2014-01-18 20:19:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2540,2014-01-19 20:02:00,Albert's Fine Clothing,2,2014-01-19 18:18:13,2014-01-19 20:25:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
8129,2014-01-06 07:47:00,Hallowed Grounds,27,2014-01-06 07:36:26,2014-01-06 07:52:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-06 07:48:00,Hallowed Grounds,27,2014-01-06 07:36:26,2014-01-06 07:52:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-07 07:35:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-07 07:37:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-07 07:41:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-07 07:46:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-07 07:47:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-07 07:48:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-07 07:50:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-07 07:57:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-08 07:40:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-08 07:43:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-08 07:47:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-08 07:50:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-09 07:37:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-09 07:42:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-09 07:46:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-09 07:50:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-09 07:51:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-09 07:57:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-09 07:57:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-09 08:07:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-10 07:34:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-10 07:45:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-10 07:46:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-10 07:49:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-13 07:32:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-13 07:42:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-13 07:43:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-13 07:44:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-14 07:54:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-14 07:54:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-14 08:12:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-14 08:12:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-15 07:39:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-15 07:44:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-15 07:51:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-15 07:59:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-15 08:00:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-16 07:45:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-16 07:51:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-16 07:51:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-17 07:39:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-17 07:41:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-17 07:52:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
5010,2014-01-17 07:56:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-17 07:59:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-17 08:03:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-17 08:04:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-06 07:47:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-06 07:48:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-06 07:54:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-06 07:54:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-06 07:55:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-07 07:35:00,Hallowed Grounds,8,2014-01-07 07:15:14,2014-01-07 07:39:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-07 07:37:00,Hallowed Grounds,8,2014-01-07 07:15:14,2014-01-07 07:39:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-08 07:40:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-08 07:43:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-08 07:47:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-08 07:50:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-08 07:55:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-08 07:56:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-08 07:57:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-09 07:46:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-09 07:50:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-09 07:51:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-10 07:34:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-10 07:45:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-10 07:46:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-10 07:49:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-10 07:50:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-13 07:32:00,Hallowed Grounds,8,2014-01-13 07:17:14,2014-01-13 07:37:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-14 07:35:00,Hallowed Grounds,8,2014-01-14 07:16:14,2014-01-14 07:36:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-15 07:33:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-15 07:36:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-15 07:39:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-16 07:45:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-17 07:31:00,Hallowed Grounds,8,2014-01-17 07:02:14,2014-01-17 07:35:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-17 07:33:00,Hallowed Grounds,8,2014-01-17 07:02:14,2014-01-17 07:35:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-06 20:26:00,Albert's Fine Clothing,24,2014-01-06 18:49:03,2014-01-06 21:04:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
4434,2014-01-06 21:03:00,Albert's Fine Clothing,24,2014-01-06 18:49:03,2014-01-06 21:04:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
4434,2014-01-10 21:28:00,General Grocer,24,2014-01-10 19:35:32,2014-01-10 21:31:01,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
4434,2014-01-11 16:01:00,Albert's Fine Clothing,24,2014-01-11 13:39:32,2014-01-11 16:13:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
9551,2014-01-13 13:18:00,U-Pump,24,2014-01-13 12:35:15,2014-01-13 13:22:01,"POLYGON ((24.867 36.067, 24.872 36.067, 24.872 36.07, 24.867 36.07, 24.867 36.067))"
4434,2014-01-16 20:25:00,Roberts and Sons,24,2014-01-16 19:27:19,2014-01-16 20:28:01,"POLYGON ((24.85 36.06325, 24.855 36.06325, 24.855 36.06475, 24.85 36.06475, 24.85 36.06325))"
3484,2014-01-06 17:28:00,U-Pump,23,2014-01-06 17:12:01,2014-01-06 17:30:01,"POLYGON ((24.867 36.067, 24.872 36.067, 24.872 36.07, 24.867 36.07, 24.867 36.067))"
7819,2014-01-06 20:24:00,Guy's Gyros,23,2014-01-06 20:21:01,2014-01-07 07:45:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7108,2014-01-06 20:28:00,Guy's Gyros,23,2014-01-06 20:21:01,2014-01-07 07:45:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7384,2014-01-07 20:10:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
4795,2014-01-07 20:10:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
9683,2014-01-07 20:11:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
3853,2014-01-07 20:14:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7354,2014-01-07 20:19:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
5368,2014-01-07 20:34:00,Guy's Gyros,23,2014-01-07 20:05:01,2014-01-08 07:34:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
6901,2014-01-08 20:57:00,Guy's Gyros,23,2014-01-08 20:19:58,2014-01-09 07:41:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7819,2014-01-08 20:58:00,Guy's Gyros,23,2014-01-08 20:19:58,2014-01-09 07:41:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7354,2014-01-09 19:41:00,Guy's Gyros,23,2014-01-09 19:40:01,2014-01-10 07:21:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
